"Year","Cause","Age_Range","ISO_Code","Deaths","Country","intentional_self_harm_flag","substance_use_flag","continent","GDP","Country.Name","Population","gdp_per_capita"
2018,"Intentional self-harm","20-24","CRI",14,"Costa Rica",1,0,"Americas",6.2963e+10,"Costa Rica",4957818,12699.7400872723
2018,"Intentional self-harm","25-29","CRI",9,"Costa Rica",1,0,"Americas",6.2963e+10,"Costa Rica",4957818,12699.7400872723
2018,"Intentional self-harm","20-24","CRI",34,"Costa Rica",1,0,"Americas",6.2963e+10,"Costa Rica",4957818,12699.7400872723
2018,"Intentional self-harm","25-29","CRI",28,"Costa Rica",1,0,"Americas",6.2963e+10,"Costa Rica",4957818,12699.7400872723
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","CRI",0,"Costa Rica",0,1,"Americas",6.2963e+10,"Costa Rica",4957818,12699.7400872723
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","CRI",0,"Costa Rica",0,1,"Americas",6.2963e+10,"Costa Rica",4957818,12699.7400872723
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","CRI",0,"Costa Rica",0,1,"Americas",6.2963e+10,"Costa Rica",4957818,12699.7400872723
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","CRI",0,"Costa Rica",0,1,"Americas",6.2963e+10,"Costa Rica",4957818,12699.7400872723
2019,"Intentional self-harm","20-24","CRI",9,"Costa Rica",1,0,"Americas",6.7209e+10,"Costa Rica",4999553,13443.0018043613
2019,"Intentional self-harm","25-29","CRI",6,"Costa Rica",1,0,"Americas",6.7209e+10,"Costa Rica",4999553,13443.0018043613
2019,"Intentional self-harm","20-24","CRI",36,"Costa Rica",1,0,"Americas",6.7209e+10,"Costa Rica",4999553,13443.0018043613
2019,"Intentional self-harm","25-29","CRI",33,"Costa Rica",1,0,"Americas",6.7209e+10,"Costa Rica",4999553,13443.0018043613
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","CRI",0,"Costa Rica",0,1,"Americas",6.7209e+10,"Costa Rica",4999553,13443.0018043613
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","CRI",0,"Costa Rica",0,1,"Americas",6.7209e+10,"Costa Rica",4999553,13443.0018043613
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","CRI",0,"Costa Rica",0,1,"Americas",6.7209e+10,"Costa Rica",4999553,13443.0018043613
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","CRI",0,"Costa Rica",0,1,"Americas",6.7209e+10,"Costa Rica",4999553,13443.0018043613
2020,"Intentional self-harm","20-24","CRI",8,"Costa Rica",1,0,"Americas",7.1816e+10,"Costa Rica",5034320,14265.2830968234
2020,"Intentional self-harm","25-29","CRI",13,"Costa Rica",1,0,"Americas",7.1816e+10,"Costa Rica",5034320,14265.2830968234
2020,"Intentional self-harm","20-24","CRI",34,"Costa Rica",1,0,"Americas",7.1816e+10,"Costa Rica",5034320,14265.2830968234
2020,"Intentional self-harm","25-29","CRI",36,"Costa Rica",1,0,"Americas",7.1816e+10,"Costa Rica",5034320,14265.2830968234
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","CRI",0,"Costa Rica",0,1,"Americas",7.1816e+10,"Costa Rica",5034320,14265.2830968234
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","CRI",0,"Costa Rica",0,1,"Americas",7.1816e+10,"Costa Rica",5034320,14265.2830968234
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","CRI",0,"Costa Rica",0,1,"Americas",7.1816e+10,"Costa Rica",5034320,14265.2830968234
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","CRI",0,"Costa Rica",0,1,"Americas",7.1816e+10,"Costa Rica",5034320,14265.2830968234
2017,"Intentional self-harm","20-24","DMA",0,"Dominica",1,0,"Americas",5.77e+08,"Dominica",68496,8423.84956785798
2017,"Intentional self-harm","25-29","DMA",1,"Dominica",1,0,"Americas",5.77e+08,"Dominica",68496,8423.84956785798
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","DMA",0,"Dominica",0,1,"Americas",5.98e+08,"Dominica",68174,8771.67248511163
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","DMA",0,"Dominica",0,1,"Americas",5.98e+08,"Dominica",68174,8771.67248511163
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","DMA",0,"Dominica",0,1,"Americas",5.98e+08,"Dominica",68174,8771.67248511163
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","DMA",0,"Dominica",0,1,"Americas",5.98e+08,"Dominica",68174,8771.67248511163
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","DMA",0,"Dominica",0,1,"Americas",6.21e+08,"Dominica",67880,9148.49734826164
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","DMA",0,"Dominica",0,1,"Americas",6.21e+08,"Dominica",67880,9148.49734826164
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","DMA",0,"Dominica",0,1,"Americas",6.46e+08,"Dominica",67573,9560.03137347757
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","DMA",0,"Dominica",0,1,"Americas",6.46e+08,"Dominica",67573,9560.03137347757
2017,"Intentional self-harm","20-24","DOM",7,"Dominican Republic",1,0,"Americas",7.341e+10,"Dominican Republic",10666843,6882.07373071864
2017,"Intentional self-harm","25-29","DOM",12,"Dominican Republic",1,0,"Americas",7.341e+10,"Dominican Republic",10666843,6882.07373071864
2017,"Intentional self-harm","20-24","DOM",47,"Dominican Republic",1,0,"Americas",7.341e+10,"Dominican Republic",10666843,6882.07373071864
2017,"Intentional self-harm","25-29","DOM",49,"Dominican Republic",1,0,"Americas",7.341e+10,"Dominican Republic",10666843,6882.07373071864
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","DOM",0,"Dominican Republic",0,1,"Americas",7.341e+10,"Dominican Republic",10666843,6882.07373071864
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","DOM",0,"Dominican Republic",0,1,"Americas",7.341e+10,"Dominican Republic",10666843,6882.07373071864
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","DOM",0,"Dominican Republic",0,1,"Americas",7.341e+10,"Dominican Republic",10666843,6882.07373071864
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","DOM",0,"Dominican Republic",0,1,"Americas",7.341e+10,"Dominican Republic",10666843,6882.07373071864
2018,"Intentional self-harm","20-24","DOM",14,"Dominican Republic",1,0,"Americas",7.7088e+10,"Dominican Republic",10782053,7149.65878947173
2018,"Intentional self-harm","25-29","DOM",16,"Dominican Republic",1,0,"Americas",7.7088e+10,"Dominican Republic",10782053,7149.65878947173
2018,"Intentional self-harm","20-24","DOM",50,"Dominican Republic",1,0,"Americas",7.7088e+10,"Dominican Republic",10782053,7149.65878947173
2018,"Intentional self-harm","25-29","DOM",56,"Dominican Republic",1,0,"Americas",7.7088e+10,"Dominican Republic",10782053,7149.65878947173
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","DOM",0,"Dominican Republic",0,1,"Americas",7.7088e+10,"Dominican Republic",10782053,7149.65878947173
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","DOM",0,"Dominican Republic",0,1,"Americas",7.7088e+10,"Dominican Republic",10782053,7149.65878947173
2017,"Intentional self-harm","20-24","ECU",31,"Ecuador",1,0,"Americas",1.04773e+11,"Ecuador",16759519,6251.5517300944
2017,"Intentional self-harm","25-29","ECU",29,"Ecuador",1,0,"Americas",1.04773e+11,"Ecuador",16759519,6251.5517300944
2017,"Intentional self-harm","20-24","ECU",138,"Ecuador",1,0,"Americas",1.04773e+11,"Ecuador",16759519,6251.5517300944
2017,"Intentional self-harm","25-29","ECU",146,"Ecuador",1,0,"Americas",1.04773e+11,"Ecuador",16759519,6251.5517300944
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","ECU",0,"Ecuador",0,1,"Americas",1.04773e+11,"Ecuador",16759519,6251.5517300944
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","ECU",0,"Ecuador",0,1,"Americas",1.04773e+11,"Ecuador",16759519,6251.5517300944
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","ECU",3,"Ecuador",0,1,"Americas",1.04773e+11,"Ecuador",16759519,6251.5517300944
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","ECU",1,"Ecuador",0,1,"Americas",1.04773e+11,"Ecuador",16759519,6251.5517300944
2018,"Intentional self-harm","20-24","ECU",35,"Ecuador",1,0,"Americas",1.08468e+11,"Ecuador",17049547,6361.92856033066
2018,"Intentional self-harm","25-29","ECU",19,"Ecuador",1,0,"Americas",1.08468e+11,"Ecuador",17049547,6361.92856033066
2018,"Intentional self-harm","20-24","ECU",141,"Ecuador",1,0,"Americas",1.08468e+11,"Ecuador",17049547,6361.92856033066
2018,"Intentional self-harm","25-29","ECU",108,"Ecuador",1,0,"Americas",1.08468e+11,"Ecuador",17049547,6361.92856033066
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","ECU",1,"Ecuador",0,1,"Americas",1.08468e+11,"Ecuador",17049547,6361.92856033066
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","ECU",0,"Ecuador",0,1,"Americas",1.08468e+11,"Ecuador",17049547,6361.92856033066
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","ECU",1,"Ecuador",0,1,"Americas",1.08468e+11,"Ecuador",17049547,6361.92856033066
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","ECU",3,"Ecuador",0,1,"Americas",1.08468e+11,"Ecuador",17049547,6361.92856033066
2019,"Intentional self-harm","20-24","ECU",45,"Ecuador",1,0,"Americas",1.12418e+11,"Ecuador",17340021,6483.15247138397
2019,"Intentional self-harm","25-29","ECU",22,"Ecuador",1,0,"Americas",1.12418e+11,"Ecuador",17340021,6483.15247138397
2019,"Intentional self-harm","20-24","ECU",154,"Ecuador",1,0,"Americas",1.12418e+11,"Ecuador",17340021,6483.15247138397
2019,"Intentional self-harm","25-29","ECU",123,"Ecuador",1,0,"Americas",1.12418e+11,"Ecuador",17340021,6483.15247138397
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","ECU",0,"Ecuador",0,1,"Americas",1.12418e+11,"Ecuador",17340021,6483.15247138397
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","ECU",0,"Ecuador",0,1,"Americas",1.12418e+11,"Ecuador",17340021,6483.15247138397
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","ECU",1,"Ecuador",0,1,"Americas",1.12418e+11,"Ecuador",17340021,6483.15247138397
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","ECU",5,"Ecuador",0,1,"Americas",1.12418e+11,"Ecuador",17340021,6483.15247138397
2020,"Intentional self-harm","20-24","ECU",31,"Ecuador",1,0,"Americas",1.16105e+11,"Ecuador",17546065,6617.15319075816
2020,"Intentional self-harm","25-29","ECU",16,"Ecuador",1,0,"Americas",1.16105e+11,"Ecuador",17546065,6617.15319075816
2020,"Intentional self-harm","20-24","ECU",129,"Ecuador",1,0,"Americas",1.16105e+11,"Ecuador",17546065,6617.15319075816
2020,"Intentional self-harm","25-29","ECU",93,"Ecuador",1,0,"Americas",1.16105e+11,"Ecuador",17546065,6617.15319075816
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","ECU",0,"Ecuador",0,1,"Americas",1.16105e+11,"Ecuador",17546065,6617.15319075816
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","ECU",1,"Ecuador",0,1,"Americas",1.16105e+11,"Ecuador",17546065,6617.15319075816
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","ECU",4,"Ecuador",0,1,"Americas",1.16105e+11,"Ecuador",17546065,6617.15319075816
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","ECU",4,"Ecuador",0,1,"Americas",1.16105e+11,"Ecuador",17546065,6617.15319075816
2017,"Intentional self-harm","20-24","SLV",10,"El Salvador",1,0,"Americas",2.7679e+10,"El Salvador",6213533,4454.63152766711
2017,"Intentional self-harm","25-29","SLV",4,"El Salvador",1,0,"Americas",2.7679e+10,"El Salvador",6213533,4454.63152766711
2017,"Intentional self-harm","20-24","SLV",23,"El Salvador",1,0,"Americas",2.7679e+10,"El Salvador",6213533,4454.63152766711
2017,"Intentional self-harm","25-29","SLV",20,"El Salvador",1,0,"Americas",2.7679e+10,"El Salvador",6213533,4454.63152766711
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","SLV",0,"El Salvador",0,1,"Americas",2.7679e+10,"El Salvador",6213533,4454.63152766711
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","SLV",0,"El Salvador",0,1,"Americas",2.7679e+10,"El Salvador",6213533,4454.63152766711
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","SLV",10,"El Salvador",0,1,"Americas",2.7679e+10,"El Salvador",6213533,4454.63152766711
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","SLV",29,"El Salvador",0,1,"Americas",2.7679e+10,"El Salvador",6213533,4454.63152766711
2018,"Intentional self-harm","20-24","SLV",8,"El Salvador",1,0,"Americas",2.8896e+10,"El Salvador",6219807,4645.80331833448
2018,"Intentional self-harm","25-29","SLV",4,"El Salvador",1,0,"Americas",2.8896e+10,"El Salvador",6219807,4645.80331833448
2018,"Intentional self-harm","20-24","SLV",22,"El Salvador",1,0,"Americas",2.8896e+10,"El Salvador",6219807,4645.80331833448
2018,"Intentional self-harm","25-29","SLV",25,"El Salvador",1,0,"Americas",2.8896e+10,"El Salvador",6219807,4645.80331833448
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","SLV",0,"El Salvador",0,1,"Americas",2.8896e+10,"El Salvador",6219807,4645.80331833448
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","SLV",1,"El Salvador",0,1,"Americas",2.8896e+10,"El Salvador",6219807,4645.80331833448
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","SLV",6,"El Salvador",0,1,"Americas",2.8896e+10,"El Salvador",6219807,4645.80331833448
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","SLV",23,"El Salvador",0,1,"Americas",2.8896e+10,"El Salvador",6219807,4645.80331833448
2017,"Intentional self-harm","20-24","GRD",0,"Grenada",1,0,"Americas",1.055e+09,"Grenada",115438,9139.10497409865
2017,"Intentional self-harm","25-29","GRD",0,"Grenada",1,0,"Americas",1.055e+09,"Grenada",115438,9139.10497409865
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","GRD",0,"Grenada",0,1,"Americas",1.055e+09,"Grenada",115438,9139.10497409865
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","GRD",0,"Grenada",0,1,"Americas",1.055e+09,"Grenada",115438,9139.10497409865
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","GRD",0,"Grenada",0,1,"Americas",1.055e+09,"Grenada",115438,9139.10497409865
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","GRD",0,"Grenada",0,1,"Americas",1.055e+09,"Grenada",115438,9139.10497409865
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","GRD",0,"Grenada",0,1,"Americas",1.108e+09,"Grenada",115691,9577.23591290593
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","GRD",0,"Grenada",0,1,"Americas",1.108e+09,"Grenada",115691,9577.23591290593
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","GRD",0,"Grenada",0,1,"Americas",1.164e+09,"Grenada",115981,10036.1266069442
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","GRD",0,"Grenada",0,1,"Americas",1.164e+09,"Grenada",115981,10036.1266069442
2020,"Intentional self-harm","20-24","GRD",0,"Grenada",1,0,"Americas",1.223e+09,"Grenada",116341,10512.20120164
2020,"Intentional self-harm","25-29","GRD",0,"Grenada",1,0,"Americas",1.223e+09,"Grenada",116341,10512.20120164
2020,"Intentional self-harm","20-24","GRD",0,"Grenada",1,0,"Americas",1.223e+09,"Grenada",116341,10512.20120164
2020,"Intentional self-harm","25-29","GRD",0,"Grenada",1,0,"Americas",1.223e+09,"Grenada",116341,10512.20120164
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","GRD",0,"Grenada",0,1,"Americas",1.223e+09,"Grenada",116341,10512.20120164
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","GRD",0,"Grenada",0,1,"Americas",1.223e+09,"Grenada",116341,10512.20120164
2017,"Intentional self-harm","20-24","GTM",22,"Guatemala",1,0,"Americas",7.0525e+10,"Guatemala",16567357,4256.86486987635
2017,"Intentional self-harm","25-29","GTM",16,"Guatemala",1,0,"Americas",7.0525e+10,"Guatemala",16567357,4256.86486987635
2017,"Intentional self-harm","20-24","GTM",104,"Guatemala",1,0,"Americas",7.0525e+10,"Guatemala",16567357,4256.86486987635
2017,"Intentional self-harm","25-29","GTM",62,"Guatemala",1,0,"Americas",7.0525e+10,"Guatemala",16567357,4256.86486987635
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","GTM",0,"Guatemala",0,1,"Americas",7.0525e+10,"Guatemala",16567357,4256.86486987635
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","GTM",3,"Guatemala",0,1,"Americas",7.0525e+10,"Guatemala",16567357,4256.86486987635
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","GTM",13,"Guatemala",0,1,"Americas",7.0525e+10,"Guatemala",16567357,4256.86486987635
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","GTM",23,"Guatemala",0,1,"Americas",7.0525e+10,"Guatemala",16567357,4256.86486987635
2018,"Intentional self-harm","20-24","GTM",30,"Guatemala",1,0,"Americas",7.5129e+10,"Guatemala",16845685,4459.83645069939
2018,"Intentional self-harm","25-29","GTM",16,"Guatemala",1,0,"Americas",7.5129e+10,"Guatemala",16845685,4459.83645069939
2018,"Intentional self-harm","20-24","GTM",78,"Guatemala",1,0,"Americas",7.5129e+10,"Guatemala",16845685,4459.83645069939
2018,"Intentional self-harm","25-29","GTM",68,"Guatemala",1,0,"Americas",7.5129e+10,"Guatemala",16845685,4459.83645069939
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","GTM",0,"Guatemala",0,1,"Americas",7.5129e+10,"Guatemala",16845685,4459.83645069939
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","GTM",3,"Guatemala",0,1,"Americas",7.5129e+10,"Guatemala",16845685,4459.83645069939
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","GTM",14,"Guatemala",0,1,"Americas",7.5129e+10,"Guatemala",16845685,4459.83645069939
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","GTM",24,"Guatemala",0,1,"Americas",7.5129e+10,"Guatemala",16845685,4459.83645069939
2019,"Intentional self-harm","20-24","GTM",22,"Guatemala",1,0,"Americas",7.996e+10,"Guatemala",17103803,4674.98368637665
2019,"Intentional self-harm","25-29","GTM",18,"Guatemala",1,0,"Americas",7.996e+10,"Guatemala",17103803,4674.98368637665
2019,"Intentional self-harm","20-24","GTM",87,"Guatemala",1,0,"Americas",7.996e+10,"Guatemala",17103803,4674.98368637665
2019,"Intentional self-harm","25-29","GTM",70,"Guatemala",1,0,"Americas",7.996e+10,"Guatemala",17103803,4674.98368637665
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","GTM",1,"Guatemala",0,1,"Americas",7.996e+10,"Guatemala",17103803,4674.98368637665
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","GTM",4,"Guatemala",0,1,"Americas",7.996e+10,"Guatemala",17103803,4674.98368637665
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","GTM",15,"Guatemala",0,1,"Americas",7.996e+10,"Guatemala",17103803,4674.98368637665
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","GTM",29,"Guatemala",0,1,"Americas",7.996e+10,"Guatemala",17103803,4674.98368637665
2020,"Intentional self-harm","20-24","GTM",29,"Guatemala",1,0,"Americas",8.5228e+10,"Guatemala",17357325,4910.20361720484
2020,"Intentional self-harm","25-29","GTM",27,"Guatemala",1,0,"Americas",8.5228e+10,"Guatemala",17357325,4910.20361720484
2020,"Intentional self-harm","20-24","GTM",85,"Guatemala",1,0,"Americas",8.5228e+10,"Guatemala",17357325,4910.20361720484
2020,"Intentional self-harm","25-29","GTM",62,"Guatemala",1,0,"Americas",8.5228e+10,"Guatemala",17357325,4910.20361720484
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","GTM",3,"Guatemala",0,1,"Americas",8.5228e+10,"Guatemala",17357325,4910.20361720484
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","GTM",1,"Guatemala",0,1,"Americas",8.5228e+10,"Guatemala",17357325,4910.20361720484
2020,"Mental and behavioural disorders due to psychoactive substance use","20-24","GTM",10,"Guatemala",0,1,"Americas",8.5228e+10,"Guatemala",17357325,4910.20361720484
2020,"Mental and behavioural disorders due to psychoactive substance use","25-29","GTM",19,"Guatemala",0,1,"Americas",8.5228e+10,"Guatemala",17357325,4910.20361720484
2017,"Intentional self-harm","20-24","GUY",6,"Guyana",1,0,"Americas",3.603e+09,"Guyana",768479,4688.4820535109
2017,"Intentional self-harm","25-29","GUY",3,"Guyana",1,0,"Americas",3.603e+09,"Guyana",768479,4688.4820535109
2017,"Intentional self-harm","20-24","GUY",25,"Guyana",1,0,"Americas",3.603e+09,"Guyana",768479,4688.4820535109
2017,"Intentional self-harm","25-29","GUY",17,"Guyana",1,0,"Americas",3.603e+09,"Guyana",768479,4688.4820535109
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","GUY",0,"Guyana",0,1,"Americas",3.603e+09,"Guyana",768479,4688.4820535109
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","GUY",0,"Guyana",0,1,"Americas",3.603e+09,"Guyana",768479,4688.4820535109
2018,"Intentional self-harm","20-24","GUY",2,"Guyana",1,0,"Americas",3.802e+09,"Guyana",791556,4803.19775227526
2018,"Intentional self-harm","25-29","GUY",3,"Guyana",1,0,"Americas",3.802e+09,"Guyana",791556,4803.19775227526
2018,"Intentional self-harm","20-24","GUY",16,"Guyana",1,0,"Americas",3.802e+09,"Guyana",791556,4803.19775227526
2018,"Intentional self-harm","25-29","GUY",14,"Guyana",1,0,"Americas",3.802e+09,"Guyana",791556,4803.19775227526
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","GUY",0,"Guyana",0,1,"Americas",3.802e+09,"Guyana",791556,4803.19775227526
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","GUY",0,"Guyana",0,1,"Americas",3.802e+09,"Guyana",791556,4803.19775227526
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","GUY",0,"Guyana",0,1,"Americas",3.802e+09,"Guyana",791556,4803.19775227526
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","GUY",0,"Guyana",0,1,"Americas",3.802e+09,"Guyana",791556,4803.19775227526
2019,"Intentional self-harm","20-24","GUY",7,"Guyana",1,0,"Americas",4.012e+09,"Guyana",807665,4967.40604087091
2019,"Intentional self-harm","25-29","GUY",6,"Guyana",1,0,"Americas",4.012e+09,"Guyana",807665,4967.40604087091
2019,"Intentional self-harm","20-24","GUY",17,"Guyana",1,0,"Americas",4.012e+09,"Guyana",807665,4967.40604087091
2019,"Intentional self-harm","25-29","GUY",7,"Guyana",1,0,"Americas",4.012e+09,"Guyana",807665,4967.40604087091
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","GUY",0,"Guyana",0,1,"Americas",4.012e+09,"Guyana",807665,4967.40604087091
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","GUY",0,"Guyana",0,1,"Americas",4.012e+09,"Guyana",807665,4967.40604087091
2017,"Intentional self-harm","20-24","MEX",183,"Mexico",1,0,"Americas",1.25125e+12,"Mexico",123400057,10139.7846193864
2017,"Intentional self-harm","25-29","MEX",155,"Mexico",1,0,"Americas",1.25125e+12,"Mexico",123400057,10139.7846193864
2017,"Intentional self-harm","20-24","MEX",830,"Mexico",1,0,"Americas",1.25125e+12,"Mexico",123400057,10139.7846193864
2017,"Intentional self-harm","25-29","MEX",709,"Mexico",1,0,"Americas",1.25125e+12,"Mexico",123400057,10139.7846193864
2017,"Intentional self-harm","20-24","MEX",0,"Mexico",1,0,"Americas",1.25125e+12,"Mexico",123400057,10139.7846193864
2017,"Intentional self-harm","25-29","MEX",0,"Mexico",1,0,"Americas",1.25125e+12,"Mexico",123400057,10139.7846193864
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","MEX",3,"Mexico",0,1,"Americas",1.25125e+12,"Mexico",123400057,10139.7846193864
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","MEX",6,"Mexico",0,1,"Americas",1.25125e+12,"Mexico",123400057,10139.7846193864
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","MEX",39,"Mexico",0,1,"Americas",1.25125e+12,"Mexico",123400057,10139.7846193864
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","MEX",84,"Mexico",0,1,"Americas",1.25125e+12,"Mexico",123400057,10139.7846193864
2017,"Mental and behavioural disorders due to psychoactive substance use","20-24","MEX",0,"Mexico",0,1,"Americas",1.25125e+12,"Mexico",123400057,10139.7846193864
2017,"Mental and behavioural disorders due to psychoactive substance use","25-29","MEX",0,"Mexico",0,1,"Americas",1.25125e+12,"Mexico",123400057,10139.7846193864
2018,"Intentional self-harm","20-24","MEX",203,"Mexico",1,0,"Americas",1.32292e+12,"Mexico",124573711,10619.5760676986
2018,"Intentional self-harm","25-29","MEX",148,"Mexico",1,0,"Americas",1.32292e+12,"Mexico",124573711,10619.5760676986
2018,"Intentional self-harm","20-24","MEX",818,"Mexico",1,0,"Americas",1.32292e+12,"Mexico",124573711,10619.5760676986
2018,"Intentional self-harm","25-29","MEX",730,"Mexico",1,0,"Americas",1.32292e+12,"Mexico",124573711,10619.5760676986
2018,"Intentional self-harm","20-24","MEX",0,"Mexico",1,0,"Americas",1.32292e+12,"Mexico",124573711,10619.5760676986
2018,"Intentional self-harm","25-29","MEX",0,"Mexico",1,0,"Americas",1.32292e+12,"Mexico",124573711,10619.5760676986
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","MEX",3,"Mexico",0,1,"Americas",1.32292e+12,"Mexico",124573711,10619.5760676986
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","MEX",3,"Mexico",0,1,"Americas",1.32292e+12,"Mexico",124573711,10619.5760676986
2018,"Mental and behavioural disorders due to psychoactive substance use","20-24","MEX",47,"Mexico",0,1,"Americas",1.32292e+12,"Mexico",124573711,10619.5760676986
2018,"Mental and behavioural disorders due to psychoactive substance use","25-29","MEX",86,"Mexico",0,1,"Americas",1.32292e+12,"Mexico",124573711,10619.5760676986
2019,"Intentional self-harm","20-24","MEX",195,"Mexico",1,0,"Americas",1.40492e+12,"Mexico",125762982,11171.1727700604
2019,"Intentional self-harm","25-29","MEX",183,"Mexico",1,0,"Americas",1.40492e+12,"Mexico",125762982,11171.1727700604
2019,"Intentional self-harm","20-24","MEX",851,"Mexico",1,0,"Americas",1.40492e+12,"Mexico",125762982,11171.1727700604
2019,"Intentional self-harm","25-29","MEX",882,"Mexico",1,0,"Americas",1.40492e+12,"Mexico",125762982,11171.1727700604
2019,"Intentional self-harm","20-24","MEX",2,"Mexico",1,0,"Americas",1.40492e+12,"Mexico",125762982,11171.1727700604
2019,"Intentional self-harm","25-29","MEX",0,"Mexico",1,0,"Americas",1.40492e+12,"Mexico",125762982,11171.1727700604
2019,"Mental and behavioural disorders due to psychoactive substance use","20-24","MEX",3,"Mexico",0,1,"Americas",1.40492e+12,"Mexico",125762982,11171.1727700604
2019,"Mental and behavioural disorders due to psychoactive substance use","25-29","MEX",5,"Mexico",0,1,"Americas",1.40492e+12,"Mexico",125762982,11171.1727700604
